n	tau	r	J	s	rho
5738	0	5741	3.0832251165900644	1566	0
5738	1	5741	3.093891783256731	null	0
5738	2	5741	3.104558449923398	null	0
5738	0	13075	3.0832251165900644	1566	0
5738	1	13075	3.093891783256731	null	0
5738	2	13075	3.104558449923398	null	0
5738	0	5584	3.0832251165900644	1566	0
5738	1	5584	3.093891783256731	null	0
5738	2	5584	3.104558449923398	null	0
5738	0	12670	3.0832251165900644	1566	0
5738	1	12670	3.093891783256731	null	0
5738	2	12670	3.104558449923398	null	0
5738	0	10782	3.0832251165900644	1566	0
5738	1	10782	3.093891783256731	null	0
5738	2	10782	3.104558449923398	null	0
5738	0	12669	3.0832251165900644	1566	0
5738	1	12669	3.093891783256731	null	0
5738	2	12669	3.104558449923398	null	0
5738	0	10487	3.0832251165900644	1566	0
5738	1	10487	3.093891783256731	null	0
5738	2	10487	3.104558449923398	null	0
5738	0	13080	3.0832251165900644	1566	0
5738	1	13080	3.093891783256731	null	0
5738	2	13080	3.104558449923398	null	0
5738	0	5458	3.0832251165900644	1566	0
5738	1	5458	3.093891783256731	null	0
5738	2	5458	3.104558449923398	null	0
5738	0	10778	3.0832251165900644	1566	0
5738	1	10778	3.093891783256731	null	0
5738	2	10778	3.104558449923398	null	0
5738	0	13082	3.0832251165900644	1566	0
5738	1	13082	3.093891783256731	null	0
5738	2	13082	3.104558449923398	null	0
5738	0	10777	3.0832251165900644	1566	0
5738	1	10777	3.093891783256731	null	0
5738	2	10777	3.104558449923398	null	0
5738	0	13083	3.0832251165900644	1566	0
5738	1	13083	3.093891783256731	null	0
5738	2	13083	3.104558449923398	null	0
5738	0	5454	3.0832251165900644	1566	0
5738	1	5454	3.093891783256731	null	0
5738	2	5454	3.104558449923398	null	0
5738	0	10611	3.0832251165900644	1566	0
5738	1	10611	3.093891783256731	null	0
5738	2	10611	3.104558449923398	null	0
5738	0	5726	3.0832251165900644	1566	0
5738	1	5726	3.093891783256731	null	0
5738	2	5726	3.104558449923398	null	0
5738	0	5745	3.0832251165900644	1566	0
5738	1	5745	3.093891783256731	null	0
5738	2	5745	3.104558449923398	null	0
5738	0	11770	3.0832251165900644	1566	0
5738	1	11770	3.093891783256731	null	0
5738	2	11770	3.104558449923398	null	0
5738	0	5472	3.0832251165900644	1566	0
5738	1	5472	3.093891783256731	null	0
5738	2	5472	3.104558449923398	null	0
5738	0	5748	3.0832251165900644	1566	0
5738	1	5748	3.093891783256731	null	0
5738	2	5748	3.104558449923398	null	0
5738	0	5414	3.0832251165900644	1566	0
5738	1	5414	3.093891783256731	null	0
5738	2	5414	3.104558449923398	null	0
5738	0	5749	3.0832251165900644	1566	0
5738	1	5749	3.093891783256731	null	0
5738	2	5749	3.104558449923398	null	0
5737	0	0	3.081558449923398	1577	0
5737	1	0	3.0922251165900647	null	0
5737	2	0	3.1028917832567315	null	0
5737	0	5471	3.0832251165900644	1577	0
5737	1	5471	3.093891783256731	null	0
5737	2	5471	3.104558449923398	null	0
5737	0	12735	3.0832251165900644	1577	0
5737	1	12735	3.093891783256731	null	0
5737	2	12735	3.104558449923398	null	0
5737	0	10488	3.0832251165900644	1577	0
5737	1	10488	3.093891783256731	null	0
5737	2	10488	3.104558449923398	null	0
5737	0	5464	3.0832251165900644	1577	0
5737	1	5464	3.093891783256731	null	0
5737	2	5464	3.104558449923398	null	0
5737	0	5741	3.0832251165900644	1577	0
5737	1	5741	3.093891783256731	null	0
5737	2	5741	3.104558449923398	null	0
5737	0	13075	3.0832251165900644	1577	0
5737	1	13075	3.093891783256731	null	0
5737	2	13075	3.104558449923398	null	0
5737	0	5584	3.0832251165900644	1577	0
5737	1	5584	3.093891783256731	null	0
5737	2	5584	3.104558449923398	null	0
5737	0	12670	3.0832251165900644	1577	0
5737	1	12670	3.093891783256731	null	0
5737	2	12670	3.104558449923398	null	0
5737	0	10782	3.0832251165900644	1577	0
5737	1	10782	3.093891783256731	null	0
5737	2	10782	3.104558449923398	null	0
5737	0	12669	3.0832251165900644	1577	0
5737	1	12669	3.093891783256731	null	0
5737	2	12669	3.104558449923398	null	0
5737	0	10487	3.0832251165900644	1577	0
5737	1	10487	3.093891783256731	null	0
5737	2	10487	3.104558449923398	null	0
5737	0	13080	3.0832251165900644	1577	0
5737	1	13080	3.093891783256731	null	0
5737	2	13080	3.104558449923398	null	0
5737	0	5458	3.0832251165900644	1577	0
5737	1	5458	3.093891783256731	null	0
5737	2	5458	3.104558449923398	null	0
5737	0	10778	3.0832251165900644	1577	0
5737	1	10778	3.093891783256731	null	0
5737	2	10778	3.104558449923398	null	0
5737	0	13082	3.0832251165900644	1577	0
5737	1	13082	3.093891783256731	null	0
5737	2	13082	3.104558449923398	null	0
5737	0	10777	3.0832251165900644	1577	0
5737	1	10777	3.093891783256731	null	0
5737	2	10777	3.104558449923398	null	0
5737	0	13083	3.0832251165900644	1577	0
5737	1	13083	3.093891783256731	null	0
5737	2	13083	3.104558449923398	null	0
5737	0	5454	3.0832251165900644	1577	0
5737	1	5454	3.093891783256731	null	0
5737	2	5454	3.104558449923398	null	0
5737	0	10611	3.0832251165900644	1577	0
5737	1	10611	3.093891783256731	null	0
5737	2	10611	3.104558449923398	null	0
5737	0	5726	3.0832251165900644	1577	0
5737	1	5726	3.093891783256731	null	0
5737	2	5726	3.104558449923398	null	0
5737	0	5745	3.0832251165900644	1577	0
5737	1	5745	3.093891783256731	null	0
5737	2	5745	3.104558449923398	null	0
5737	0	11770	3.0832251165900644	1577	0
5737	1	11770	3.093891783256731	null	0
5737	2	11770	3.104558449923398	null	0
5737	0	5472	3.0832251165900644	1577	0
5737	1	5472	3.093891783256731	null	0
5737	2	5472	3.104558449923398	null	0
5737	0	5748	3.0832251165900644	1577	0
5737	1	5748	3.093891783256731	null	0
5737	2	5748	3.104558449923398	null	0
5737	0	5414	3.0832251165900644	1577	0
5737	1	5414	3.093891783256731	null	0
5737	2	5414	3.104558449923398	null	0
5737	0	5749	3.0832251165900644	1577	0
5737	1	5749	3.093891783256731	null	0
5737	2	5749	3.104558449923398	null	0
5743	0	0	3.145558449923399	1539	0
5743	1	0	3.1562251165900657	null	0
5743	2	0	3.1668917832567325	null	0
5743	0	5471	3.1472251165900653	1539	0
5743	1	5471	3.157891783256732	null	0
5743	2	5471	3.168558449923399	null	0
5743	0	12735	3.1472251165900653	1539	0
5743	1	12735	3.157891783256732	null	0
5743	2	12735	3.168558449923399	null	0
5743	0	10488	3.1472251165900653	1539	0
5743	1	10488	3.157891783256732	null	0
5743	2	10488	3.168558449923399	null	0
5743	0	5464	3.1472251165900653	1539	0
5743	1	5464	3.157891783256732	null	0
5743	2	5464	3.168558449923399	null	0
5743	0	5741	3.1472251165900653	1539	0
5743	1	5741	3.157891783256732	null	0
5743	2	5741	3.168558449923399	null	0
5743	0	13075	3.1472251165900653	1539	0
5743	1	13075	3.157891783256732	null	0
5743	2	13075	3.168558449923399	null	0
5743	0	5584	3.1472251165900653	1539	0
5743	1	5584	3.157891783256732	null	0
5743	2	5584	3.168558449923399	null	0
5743	0	12670	3.1472251165900653	1539	0
5743	1	12670	3.157891783256732	null	0
5743	2	12670	3.168558449923399	null	0
5743	0	10782	3.1472251165900653	1539	0
5743	1	10782	3.157891783256732	null	0
5743	2	10782	3.168558449923399	null	0
5743	0	12669	3.1472251165900653	1539	0
5743	1	12669	3.157891783256732	null	0
5743	2	12669	3.168558449923399	null	0
5743	0	10487	3.1472251165900653	1539	0
5743	1	10487	3.157891783256732	null	0
5743	2	10487	3.168558449923399	null	0
5743	0	13080	3.1472251165900653	1539	0
5743	1	13080	3.157891783256732	null	0
5743	2	13080	3.168558449923399	null	0
5743	0	5458	3.1472251165900653	1539	0
5743	1	5458	3.157891783256732	null	0
5743	2	5458	3.168558449923399	null	0
5743	0	10778	3.1472251165900653	1539	0
5743	1	10778	3.157891783256732	null	0
5743	2	10778	3.168558449923399	null	0
5743	0	13082	3.1472251165900653	1539	0
5743	1	13082	3.157891783256732	null	0
5743	2	13082	3.168558449923399	null	0
5743	0	10777	3.1472251165900653	1539	0
5743	1	10777	3.157891783256732	null	0
5743	2	10777	3.168558449923399	null	0
5743	0	13083	3.1472251165900653	1539	0
5743	1	13083	3.157891783256732	null	0
5743	2	13083	3.168558449923399	null	0
5743	0	5454	3.1472251165900653	1539	0
5743	1	5454	3.157891783256732	null	0
5743	2	5454	3.168558449923399	null	0
5743	0	10611	3.1472251165900653	1539	0
5743	1	10611	3.157891783256732	null	0
5743	2	10611	3.168558449923399	null	0
5743	0	5726	3.1472251165900653	1539	0
5743	1	5726	3.157891783256732	null	0
5743	2	5726	3.168558449923399	null	0
5743	0	5745	3.1472251165900653	1539	0
5743	1	5745	3.157891783256732	null	0
5743	2	5745	3.168558449923399	null	0
5743	0	11770	3.1472251165900653	1539	0
5743	1	11770	3.157891783256732	null	0
5743	2	11770	3.168558449923399	null	0
5743	0	5472	3.1472251165900653	1539	0
5743	1	5472	3.157891783256732	null	0
5743	2	5472	3.168558449923399	null	0
5743	0	5748	3.1472251165900653	1539	0
5743	1	5748	3.157891783256732	null	0
5743	2	5748	3.168558449923399	null	0
5743	0	5414	3.1472251165900653	1539	0
5743	1	5414	3.157891783256732	null	0
5743	2	5414	3.168558449923399	null	0
5743	0	5749	3.1472251165900653	1539	0
5743	1	5749	3.157891783256732	null	0
5743	2	5749	3.168558449923399	null	0
5742	0	0	3.0882646124808493	1585	0
5742	1	0	3.098931279147516	null	0
5742	2	0	3.109597945814183	null	0
5742	0	5471	3.0899312791475158	1585	0
5742	1	5471	3.1005979458141826	null	0
5742	2	5471	3.1112646124808494	null	0
5742	0	12735	3.0899312791475158	1585	0
5742	1	12735	3.1005979458141826	null	0
5742	2	12735	3.1112646124808494	null	0
5742	0	10488	3.0899312791475158	1585	0
5742	1	10488	3.1005979458141826	null	0
5742	2	10488	3.1112646124808494	null	0
5742	0	5464	3.0899312791475158	1585	0
5742	1	5464	3.1005979458141826	null	0
5742	2	5464	3.1112646124808494	null	0
5742	0	5741	3.0899312791475158	1585	0
5742	1	5741	3.1005979458141826	null	0
5742	2	5741	3.1112646124808494	null	0
5742	0	13075	3.0899312791475158	1585	0
5742	1	13075	3.1005979458141826	null	0
5742	2	13075	3.1112646124808494	null	0
5742	0	5584	3.0899312791475158	1585	0
5742	1	5584	3.1005979458141826	null	0
5742	2	5584	3.1112646124808494	null	0
5742	0	12670	3.0899312791475158	1585	0
5742	1	12670	3.1005979458141826	null	0
5742	2	12670	3.1112646124808494	null	0
5742	0	10782	3.0899312791475158	1585	0
5742	1	10782	3.1005979458141826	null	0
5742	2	10782	3.1112646124808494	null	0
5742	0	12669	3.0899312791475158	1585	0
5742	1	12669	3.1005979458141826	null	0
5742	2	12669	3.1112646124808494	null	0
5742	0	10487	3.0899312791475158	1585	0
5742	1	10487	3.1005979458141826	null	0
5742	2	10487	3.1112646124808494	null	0
5742	0	13080	3.0899312791475158	1585	0
5742	1	13080	3.1005979458141826	null	0
5742	2	13080	3.1112646124808494	null	0
5742	0	5458	3.0899312791475158	1585	0
5742	1	5458	3.1005979458141826	null	0
5742	2	5458	3.1112646124808494	null	0
5742	0	10778	3.0899312791475158	1585	0
5742	1	10778	3.1005979458141826	null	0
5742	2	10778	3.1112646124808494	null	0
5742	0	13082	3.0899312791475158	1585	0
5742	1	13082	3.1005979458141826	null	0
5742	2	13082	3.1112646124808494	null	0
5742	0	10777	3.0899312791475158	1585	0
5742	1	10777	3.1005979458141826	null	0
5742	2	10777	3.1112646124808494	null	0
5742	0	13083	3.0899312791475158	1585	0
5742	1	13083	3.1005979458141826	null	0
5742	2	13083	3.1112646124808494	null	0
5742	0	5454	3.0899312791475158	1585	0
5742	1	5454	3.1005979458141826	null	0
5742	2	5454	3.1112646124808494	null	0
5742	0	10611	3.0899312791475158	1585	0
5742	1	10611	3.1005979458141826	null	0
5742	2	10611	3.1112646124808494	null	0
5742	0	5726	3.0899312791475158	1585	0
5742	1	5726	3.1005979458141826	null	0
5742	2	5726	3.1112646124808494	null	0
5742	0	5745	3.0899312791475158	1585	0
5742	1	5745	3.1005979458141826	null	0
5742	2	5745	3.1112646124808494	null	0
5742	0	11770	3.0899312791475158	1585	0
5742	1	11770	3.1005979458141826	null	0
5742	2	11770	3.1112646124808494	null	0
5742	0	5472	3.0899312791475158	1585	0
5742	1	5472	3.1005979458141826	null	0
5742	2	5472	3.1112646124808494	null	0
5742	0	5748	3.0899312791475158	1585	0
5742	1	5748	3.1005979458141826	null	0
5742	2	5748	3.1112646124808494	null	0
5742	0	5414	3.0899312791475158	1585	0
5742	1	5414	3.1005979458141826	null	0
5742	2	5414	3.1112646124808494	null	0
5742	0	5749	3.0899312791475158	1585	0
5742	1	5749	3.1005979458141826	null	0
5742	2	5749	3.1112646124808494	null	0
5741	0	0	3.0681538049970793	1553	5748
5741	1	0	3.072705091164038	null	5741
5741	2	0	3.0780345820476347	null	5741
5741	0	5471	3.0729486722189767	1553	0
5741	1	5471	3.0786871383304124	null	5741
5741	2	5471	3.0850384244973714	null	0
5741	0	12735	3.0729486722189767	1553	0
5741	1	12735	3.0786871383304124	null	5741
5741	2	12735	3.0850384244973714	null	0
5741	0	10488	3.0729486722189767	1553	0
5741	1	10488	3.0786871383304124	null	5741
5741	2	10488	3.0850384244973714	null	0
5741	0	5464	3.066938666666667	1480	10782
5741	1	5464	3.073278133333334	null	5741
5741	2	5464	3.080216986666667	null	5741
5741	0	5741	3.0069999999999997	null	null
5741	1	5741	3.019333333333333	null	5741
5741	2	5741	3.0316666666666663	null	5741
5741	0	13075	3.0729486722189767	1553	0
5741	1	13075	3.0786871383304124	null	5741
5741	2	13075	3.0850384244973714	null	0
5741	0	5584	3.0729486722189767	1553	0
5741	1	5584	3.0786871383304124	null	5741
5741	2	5584	3.0850384244973714	null	0
5741	0	12670	3.070340666666667	1480	10782
5741	1	12670	3.0763399333333337	null	5741
5741	2	12670	3.082972606666667	null	5741
5741	0	10782	3.041666666666667	1480	10782
5741	1	10782	3.0505333333333335	null	5741
5741	2	10782	3.059746666666667	null	5741
5741	0	12669	3.0729486722189767	1553	0
5741	1	12669	3.0786871383304124	null	5741
5741	2	12669	3.0850384244973714	null	0
5741	0	10487	3.0729486722189767	1553	0
5741	1	10487	3.0786871383304124	null	5741
5741	2	10487	3.0850384244973714	null	0
5741	0	13080	3.0729486722189767	1553	0
5741	1	13080	3.0786871383304124	null	5741
5741	2	13080	3.0850384244973714	null	0
5741	0	5458	3.0729486722189767	1553	0
5741	1	5458	3.0786871383304124	null	5741
5741	2	5458	3.0850384244973714	null	0
5741	0	10778	3.0729486722189767	1553	0
5741	1	10778	3.0786871383304124	null	5741
5741	2	10778	3.0850384244973714	null	0
5741	0	13082	3.0729486722189767	1553	0
5741	1	13082	3.0786871383304124	null	5741
5741	2	13082	3.0850384244973714	null	0
5741	0	10777	3.0729486722189767	1553	0
5741	1	10777	3.0786871383304124	null	5741
5741	2	10777	3.0850384244973714	null	0
5741	0	13083	3.0729486722189767	1553	0
5741	1	13083	3.0786871383304124	null	5741
5741	2	13083	3.0850384244973714	null	0
5741	0	5454	3.0729486722189767	1553	0
5741	1	5454	3.0786871383304124	null	5741
5741	2	5454	3.0850384244973714	null	0
5741	0	10611	3.0729486722189767	1553	0
5741	1	10611	3.0786871383304124	null	5741
5741	2	10611	3.0850384244973714	null	0
5741	0	5726	3.0729486722189767	1553	0
5741	1	5726	3.0786871383304124	null	5741
5741	2	5726	3.0850384244973714	null	0
5741	0	5745	3.070340666666667	1553	5748
5741	1	5745	3.0763399333333337	null	5741
5741	2	5745	3.082972606666667	null	5741
5741	0	11770	3.0729486722189767	1553	0
5741	1	11770	3.0786871383304124	null	5741
5741	2	11770	3.0850384244973714	null	0
5741	0	5472	3.0729486722189767	1553	0
5741	1	5472	3.0786871383304124	null	5741
5741	2	5472	3.0850384244973714	null	0
5741	0	5748	3.041666666666667	1553	5748
5741	1	5748	3.0505333333333335	null	5741
5741	2	5748	3.059746666666667	null	5741
5741	0	5414	3.0729486722189767	1553	0
5741	1	5414	3.0786871383304124	null	5741
5741	2	5414	3.0850384244973714	null	0
5741	0	5749	3.0729486722189767	1553	0
5741	1	5749	3.0786871383304124	null	5741
5741	2	5749	3.0850384244973714	null	0
5740	0	0	3.1056903226147865	1481	5741
5740	1	0	3.1138879570199745	null	5741
5740	2	0	3.122499161317977	null	5741
5740	0	5471	3.110285543646059	1481	0
5740	1	5471	3.11802365594812	null	0
5740	2	5471	3.1262212903533078	null	0
5740	0	12735	3.110285543646059	1481	0
5740	1	12735	3.11802365594812	null	0
5740	2	12735	3.1262212903533078	null	0
5740	0	10488	3.110285543646059	1481	0
5740	1	10488	3.11802365594812	null	0
5740	2	10488	3.1262212903533078	null	0
5740	0	5464	3.110285543646059	1481	0
5740	1	5464	3.11802365594812	null	0
5740	2	5464	3.1262212903533078	null	0
5740	0	5741	3.0809999999999995	1481	5741
5740	1	5741	3.093333333333333	null	5741
5740	2	5741	3.105666666666666	null	5741
5740	0	13075	3.110285543646059	1481	0
5740	1	13075	3.11802365594812	null	0
5740	2	13075	3.1262212903533078	null	0
5740	0	5584	3.110285543646059	1481	0
5740	1	5584	3.11802365594812	null	0
5740	2	5584	3.1262212903533078	null	0
5740	0	12670	3.110285543646059	1481	0
5740	1	12670	3.11802365594812	null	0
5740	2	12670	3.1262212903533078	null	0
5740	0	10782	3.099423288	1481	5741
5740	1	10782	3.1099142925333334	null	5741
5740	2	10782	3.120589529946667	null	5741
5740	0	12669	3.110285543646059	1481	0
5740	1	12669	3.11802365594812	null	0
5740	2	12669	3.1262212903533078	null	0
5740	0	10487	3.110285543646059	1481	0
5740	1	10487	3.11802365594812	null	0
5740	2	10487	3.1262212903533078	null	0
5740	0	13080	3.110285543646059	1481	0
5740	1	13080	3.11802365594812	null	0
5740	2	13080	3.1262212903533078	null	0
5740	0	5458	3.110285543646059	1481	0
5740	1	5458	3.11802365594812	null	0
5740	2	5458	3.1262212903533078	null	0
5740	0	10778	3.110285543646059	1481	0
5740	1	10778	3.11802365594812	null	0
5740	2	10778	3.1262212903533078	null	0
5740	0	13082	3.110285543646059	1481	0
5740	1	13082	3.11802365594812	null	0
5740	2	13082	3.1262212903533078	null	0
5740	0	10777	3.110285543646059	1481	0
5740	1	10777	3.11802365594812	null	0
5740	2	10777	3.1262212903533078	null	0
5740	0	13083	3.110285543646059	1481	0
5740	1	13083	3.11802365594812	null	0
5740	2	13083	3.1262212903533078	null	0
5740	0	5454	3.110285543646059	1481	0
5740	1	5454	3.11802365594812	null	0
5740	2	5454	3.1262212903533078	null	0
5740	0	10611	3.110285543646059	1481	0
5740	1	10611	3.11802365594812	null	0
5740	2	10611	3.1262212903533078	null	0
5740	0	5726	3.110285543646059	1481	0
5740	1	5726	3.11802365594812	null	0
5740	2	5726	3.1262212903533078	null	0
5740	0	5745	3.110285543646059	1481	0
5740	1	5745	3.11802365594812	null	0
5740	2	5745	3.1262212903533078	null	0
5740	0	11770	3.110285543646059	1481	0
5740	1	11770	3.11802365594812	null	0
5740	2	11770	3.1262212903533078	null	0
5740	0	5472	3.110285543646059	1481	0
5740	1	5472	3.11802365594812	null	0
5740	2	5472	3.1262212903533078	null	0
5740	0	5748	3.099423288	1481	5741
5740	1	5748	3.1099142925333334	null	5741
5740	2	5748	3.120589529946667	null	5741
5740	0	5414	3.110285543646059	1481	0
5740	1	5414	3.11802365594812	null	0
5740	2	5414	3.1262212903533078	null	0
5740	0	5749	3.110285543646059	1481	0
5740	1	5749	3.11802365594812	null	0
5740	2	5749	3.1262212903533078	null	0
5731	0	0	3.162931279147517	1281	0
5731	1	0	3.173597945814184	null	0
5731	2	0	3.1842646124808507	null	0
5731	0	5471	3.1645979458141835	1281	0
5731	1	5471	3.1752646124808503	null	0
5731	2	5471	3.185931279147517	null	0
5731	0	12735	3.1645979458141835	1281	0
5731	1	12735	3.1752646124808503	null	0
5731	2	12735	3.185931279147517	null	0
5731	0	10488	3.1645979458141835	1281	0
